date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:18	111/111	---MCZ	200	added ('OK')	text/plain	date:Wed,%2016%20Sep%202020%2016:56:17%20GMT	https://hcde-texas.org/robots.txt		(from )
11:56:19	385372/385372	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:18%20GMT	https://hcde-texas.org/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/index.html	(from )
11:56:23	1252149/1252149	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Sep%202020%2018:51:52%20GMT	https://hcde-texas.org/media/cache/autoptimize/css/autoptimize_3636045db8e09a8f0984ed2315bf64bc.css	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/cache/autoptimize/css/autoptimize_3636045db8e09a8f0984ed2315bf64bc.css	(from https://hcde-texas.org/)
11:56:23	17757/17757	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:09:27%20GMT	http://hcde-texas.org/media/uploads/2018/09/HCDE-Profile-Icon-Color-e1537468512473.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/09/HCDE-Profile-Icon-Color-e1537468512473.png	(from https://hcde-texas.org/)
11:56:23	17380/17380	---MC-	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	C:/My%20Web%20Sites/HCDE2/ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	(from https://hcde-texas.org/)
11:56:23	12437/12437	---M-Z	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202020%2016:56:24%20GMT	https://use.typekit.net/vfn0yjg.css	C:/My%20Web%20Sites/HCDE2/use.typekit.net/vfn0yjg.css	(from https://hcde-texas.org/)
11:56:24	137749/137749	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2016%20Sep%202020%2016:56:24%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/HCDE2/connect.facebook.net/en_US/fbevents.js	(from https://hcde-texas.org/)
11:56:25	101020/101020	---M--	200	added ('OK')	application/javascript	date:Wed,%2031%20Oct%202018%2004:51:02%20GMT	https://hcde-texas.org/media/cache/nextend/web/n2/n2.js?1540961462	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/cache/nextend/web/n2/n2c7ac.js	(from https://hcde-texas.org/)
11:56:25	99029/99029	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Oct%202018%2020:51:18%20GMT	https://hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-gsap.min.js?1540932678	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-gsap.minf62f.js	(from https://hcde-texas.org/)
11:56:25	63920/63920	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Oct%202018%2020:51:19%20GMT	https://hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-frontend.min.js?1540932679	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-frontend.min859f.js	(from https://hcde-texas.org/)
11:56:25	192144/192144	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Oct%202018%2020:56:22%20GMT	https://hcde-texas.org/media/plugins/nextend-smart-slider3-pro/library/media/dist/smartslider-frontend.min.js?1540932982	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/nextend-smart-slider3-pro/library/media/dist/smartslider-frontend.min83f6.js	(from https://hcde-texas.org/)
11:56:26	20854/20854	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Oct%202018%2020:57:21%20GMT	https://hcde-texas.org/media/plugins/nextend-smart-slider3-pro/library/media/plugins/type/simple/simple/dist/smartslider-simple-type-frontend.min.js?1540933041	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/nextend-smart-slider3-pro/library/media/plugins/type/simple/simple/dist/smartslider-simple-type-frontend.min231c.js	(from https://hcde-texas.org/)
11:56:26	12140/12140	---M--	200	added ('OK')	application/javascript	date:Tue,%2030%20Oct%202018%2020:51:18%20GMT	https://hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-webfontloader.min.js?1540932678	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/nextend-smart-slider3-pro/nextend/media/dist/nextend-webfontloader.minf62f.js	(from https://hcde-texas.org/)
11:56:26	1994/1994	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2000:40:26%20GMT	https://hcde-texas.org/media/cache/nextend/web/n2-ss-26/n2-ss-26.js?1576111226	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/cache/nextend/web/n2-ss-26/n2-ss-264a54.js	(from https://hcde-texas.org/)
11:56:26	1994/1994	---M--	200	added ('OK')	application/javascript	date:Fri,%2005%20Apr%202019%2013:28:28%20GMT	https://hcde-texas.org/media/cache/nextend/web/n2-ss-21/n2-ss-21.js?1554470908	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/cache/nextend/web/n2-ss-21/n2-ss-217476.js	(from https://hcde-texas.org/)
11:56:27	82867/82867	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:24%20GMT	https://hcde-texas.org/afterschool-zone/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/afterschool-zone/index.html	(from https://hcde-texas.org/)
11:56:27	805867/805867	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Jul%202020%2019:18:29%20GMT	https://hcde-texas.org/media/cache/autoptimize/js/autoptimize_4c86a4bb002eb756f6aa929f3bcd5b8a.js	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/cache/autoptimize/js/autoptimize_4c86a4bb002eb756f6aa929f3bcd5b8a.js	(from https://hcde-texas.org/)
11:56:28	36278/36278	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:27%20GMT	https://hcde-texas.org/contact/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/contact/index.html	(from https://hcde-texas.org/)
11:56:28	44504/44504	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:28%20GMT	https://hcde-texas.org/faq/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/faq/index.html	(from https://hcde-texas.org/)
11:56:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Sep%202020%2016:56:28%20GMT	https://hcde-texas.org/calendar	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/calendar.e.delayed	(from https://hcde-texas.org/)
11:56:29	108530/108530	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:29%20GMT	https://hcde-texas.org/calendar/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/calendar/index.html	(from https://hcde-texas.org/)
11:56:29	1/1	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:29%20GMT	https://hcde-texas.org/administrator/admin-ajax.php	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/administrator/admin-ajax.html	(from https://hcde-texas.org/)
11:56:29	103925/103925	---M--	200	added ('OK')	text/css	date:Thu,%2011%20Jun%202020%2023:05:00%20GMT	https://hcde-texas.org/media/plugins/hmenu//_frontend_files/_menu_1/_css/hero_menu_styles.css	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/hmenu/_frontend_files/_menu_1/_css/hero_menu_styles.css	(from https://hcde-texas.org/)
11:56:30	15717/15717	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2031%20Oct%202018%2007:03:54%20GMT	https://hcde-texas.org/media/uploads/2018/07/HCDE_SignatureLogo-Full-Color_wWhite.svg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/07/HCDE_SignatureLogo-Full-Color_wWhite.svg	(from https://hcde-texas.org/)
11:56:34	84392/84392	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:31%20GMT	https://hcde-texas.org/about-hcde/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/about-hcde/index.html	(from https://hcde-texas.org/)
11:56:34	204876/204876	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:31%20GMT	https://hcde-texas.org/impact/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/impact/index.html	(from https://hcde-texas.org/)
11:56:35	0/0	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:30%20GMT	https://hcde-texas.org/media/plugins/hmenu/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/plugins/hmenu/index.html	(from https://hcde-texas.org/)
11:56:36	78122/78122	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:34%20GMT	https://hcde-texas.org/about-hcde/organizational-map/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/about-hcde/organizational-map/index.html	(from https://hcde-texas.org/)
11:56:38	102976/102976	---M--	200	added ('OK')	application/pdf	date:Thu,%2011%20Jun%202020%2023:03:26%20GMT	http://hcde-texas.org/media/uploads/2020/06/Earn-My-GED.pdf	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/06/Earn-My-GED.pdf	(from https://hcde-texas.org/)
11:56:39	342360/342360	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:36%20GMT	https://hcde-texas.org/hcde-profile/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/hcde-profile/index.html	(from https://hcde-texas.org/)
11:56:40	38290/38290	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:39%20GMT	https://hcde-texas.org/mission-vission/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/mission-vission/index.html	(from https://hcde-texas.org/)
11:56:42	43427/43427	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:41%20GMT	https://hcde-texas.org/superintendent/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/superintendent/index.html	(from https://hcde-texas.org/)
11:56:49	97828/97828	---M--	200	added ('OK')	application/pdf	date:Tue,%2008%20Jan%202019%2013:28:45%20GMT	http://hcde-texas.org/media/uploads/2019/01/Adult-Ed-Web-Calendar-Workforce-1.pdf	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2019/01/Adult-Ed-Web-Calendar-Workforce-1.pdf	(from https://hcde-texas.org/)
11:56:51	59413/59413	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:50%20GMT	https://hcde-texas.org/executive-leadership-team/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/executive-leadership-team/index.html	(from https://hcde-texas.org/)
11:56:58	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2016%20Sep%202020%2016:56:52%20GMT	https://hcde-texas.org/impact	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/impact	(from https://hcde-texas.org/)
11:57:02	89479/89479	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:56:59%20GMT	https://hcde-texas.org/leadership-team/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/leadership-team/index.html	(from https://hcde-texas.org/)
11:57:04	54876/54876	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:03%20GMT	https://hcde-texas.org/divisions/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/divisions/index.html	(from https://hcde-texas.org/)
11:57:05	154554/154554	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202019%2016:32:29%20GMT	http://hcde-texas.org/media/uploads/2019/05/Community-Impact-Ad-Half-Page-Horizontal.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2019/05/Community-Impact-Ad-Half-Page-Horizontal.jpg	(from https://hcde-texas.org/)
11:57:07	47313/47313	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:06%20GMT	https://hcde-texas.org/districts-served/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/districts-served/index.html	(from https://hcde-texas.org/)
11:57:08	3453/3453	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:02:37%20GMT	http://hcde-texas.org/media/uploads/2018/10/teacher-2-1.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/10/teacher-2-1.png	(from https://hcde-texas.org/)
11:57:10	40202/40202	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:08%20GMT	https://hcde-texas.org/education-foundation/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/education-foundation/index.html	(from https://hcde-texas.org/)
11:57:13	16998/16998	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:08:53%20GMT	https://hcde-texas.org/media/uploads/2018/09/headstart-white.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/09/headstart-white.png	(from https://hcde-texas.org/)
11:57:14	36898/36898	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:13%20GMT	https://hcde-texas.org/public-information-request/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/public-information-request/index.html	(from https://hcde-texas.org/)
11:57:18	21045/21045	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:04:05%20GMT	https://hcde-texas.org/media/uploads/2018/09/case-white-logo.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/09/case-white-logo.png	(from https://hcde-texas.org/)
11:57:18	94180/94180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202020%2021:04:11%20GMT	http://hcde-texas.org/media/uploads/2020/02/TopWorkplaceWebBanner2048x768.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/02/TopWorkplaceWebBanner2048x768.jpg	(from https://hcde-texas.org/)
11:57:21	17059/17059	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:06:40%20GMT	https://hcde-texas.org/media/uploads/2018/09/Therapy-Services-Logo-Web-Icon.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/09/Therapy-Services-Logo-Web-Icon.png	(from https://hcde-texas.org/)
11:57:21	53244/53244	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:18%20GMT	https://hcde-texas.org/schools/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools/index.html	(from https://hcde-texas.org/)
11:57:23	49513/49513	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:22%20GMT	https://hcde-texas.org/schools/west/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools/west/index.html	(from https://hcde-texas.org/)
11:57:24	8962/8962	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:06:54%20GMT	http://hcde-texas.org/media/uploads/2018/09/Research-Evaluation-bottom-3-2.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/09/Research-Evaluation-bottom-3-2.png	(from https://hcde-texas.org/)
11:57:25	49343/49343	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:22%20GMT	https://hcde-texas.org/schools/east/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools/east/index.html	(from https://hcde-texas.org/)
11:57:26	4222/4222	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:03:36%20GMT	http://hcde-texas.org/media/uploads/2018/10/icon-school-white.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/10/icon-school-white.png	(from https://hcde-texas.org/)
11:57:26	26610/26610	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:25%20GMT	https://hcde-texas.org/schools/fortis-academy/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools/fortis-academy/index.html	(from https://hcde-texas.org/)
11:57:28	46364/46364	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:27%20GMT	https://hcde-texas.org/schools/highpoint/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools/highpoint/index.html	(from https://hcde-texas.org/)
11:57:30	69599/69599	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:28%20GMT	https://hcde-texas.org/head-start/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/head-start/index.html	(from https://hcde-texas.org/)
11:57:30	384300/384300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202019%2021:01:54%20GMT	http://hcde-texas.org/media/uploads/2019/08/20190424_Therapy_0287.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2019/08/20190424_Therapy_0287.jpg	(from https://hcde-texas.org/)
11:57:33	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2016%20Sep%202020%2016:57:27%20GMT	https://hcde-texas.org/schools	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/schools	(from https://hcde-texas.org/)
11:57:33	52090/52090	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:31%20GMT	https://hcde-texas.org/after-school/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/after-school/index.html	(from https://hcde-texas.org/)
11:57:33	417645/417645	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2017:56:15%20GMT	http://hcde-texas.org/media/uploads/2020/09/new-e1600106175511.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/09/new-e1600106175511.png	(from https://hcde-texas.org/)
11:57:33	73289/73289	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:31%20GMT	https://hcde-texas.org/adult-education/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/adult-education/index.html	(from https://hcde-texas.org/)
11:57:36	39930/39930	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Dec%202018%2019:43:21%20GMT	http://hcde-texas.org/media/uploads/2018/12/good-news-yellow-sun-logo-white.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/12/good-news-yellow-sun-logo-white.png	(from https://hcde-texas.org/)
11:57:36	69523/69523	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:34%20GMT	https://hcde-texas.org/school-therapy/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/school-therapy/index.html	(from https://hcde-texas.org/)
11:57:36	52944/52944	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:34%20GMT	https://hcde-texas.org/scholastic-awards/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/scholastic-awards/index.html	(from https://hcde-texas.org/)
11:57:37	72039/72039	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:34%20GMT	https://hcde-texas.org/safe-and-secure-schools/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/safe-and-secure-schools/index.html	(from https://hcde-texas.org/)
11:57:37	313840/313840	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Sep%202020%2014:58:17%20GMT	https://hcde-texas.org/media/uploads/2020/09/IMG_2017.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/09/IMG_2017.jpg	(from https://hcde-texas.org/)
11:57:37	134358/134358	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Sep%202020%2014:40:58%20GMT	https://hcde-texas.org/media/uploads/2020/09/CSSS-Screenshot.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/09/CSSS-Screenshot.jpg	(from https://hcde-texas.org/)
11:57:37	37273/37273	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:37%20GMT	https://hcde-texas.org/safe-and-secure-schools/emergency-planning/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/safe-and-secure-schools/emergency-planning/index.html	(from https://hcde-texas.org/)
11:57:38	538857/538857	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Sep%202020%2015:03:38%20GMT	https://hcde-texas.org/media/uploads/2020/09/JPEG-EHS.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/09/JPEG-EHS.jpg	(from https://hcde-texas.org/)
11:57:39	43239/43239	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:37%20GMT	https://hcde-texas.org/safe-and-secure-schools/culture-climate/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/safe-and-secure-schools/culture-climate/index.html	(from https://hcde-texas.org/)
11:57:39	38711/38711	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:38%20GMT	https://hcde-texas.org/safe-and-secure-schools/facility-auditing/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/safe-and-secure-schools/facility-auditing/index.html	(from https://hcde-texas.org/)
11:57:39	474813/474813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Sep%202020%2020:18:54%20GMT	https://hcde-texas.org/media/uploads/2020/09/chase-1.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/09/chase-1.jpg	(from https://hcde-texas.org/)
11:57:42	1959/1959	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202019%2019:32:30%20GMT	http://pbs.twimg.com/profile_images/1134181307427250178/XVzME5qL_normal.png	C:/My%20Web%20Sites/HCDE2/pbs.twimg.com/profile_images/1134181307427250178/XVzME5qL_normal.png	(from https://hcde-texas.org/)
11:57:42	38912/38912	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:39%20GMT	https://hcde-texas.org/csss-workshops/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/csss-workshops/index.html	(from https://hcde-texas.org/)
11:57:42	50667/50667	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:40%20GMT	https://hcde-texas.org/grants/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/grants/index.html	(from https://hcde-texas.org/)
11:57:47	42908/42908	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:43%20GMT	https://hcde-texas.org/grants/who-are/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/grants/who-are/index.html	(from https://hcde-texas.org/)
11:57:47	68072/68072	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:43%20GMT	https://hcde-texas.org/grants/consultants/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/grants/consultants/index.html	(from https://hcde-texas.org/)
11:57:50	58836/58836	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Aug%202020%2017:14:41%20GMT	http://hcde-texas.org/media/uploads/2020/08/tlc-flyer-2.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/08/tlc-flyer-2.jpg	(from https://hcde-texas.org/)
11:57:50	50176/50176	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:48%20GMT	https://hcde-texas.org/grants/writing/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/grants/writing/index.html	(from https://hcde-texas.org/)
11:57:53	59372/59372	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:51%20GMT	https://hcde-texas.org/teach-and-lead/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teach-and-lead/index.html	(from https://hcde-texas.org/)
11:57:53	49807/49807	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:51%20GMT	https://hcde-texas.org/teach-and-lead/teacher-certification/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teach-and-lead/teacher-certification/index.html	(from https://hcde-texas.org/)
11:57:54	0/0	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2016:57:53%20GMT	http://hcde-texas.org/hcde-texas.org/media/uploads/2018/07/youtube_PNG18-copy.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/hcde-texas.org/media/uploads/2018/07/youtube_PNG18-copy.29.delayed	(from https://hcde-texas.org/)
11:57:56	337857/337857	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2021:11:44%20GMT	https://hcde-texas.org/media/uploads/2020/08/IMG_3574.jpg	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2020/08/IMG_3574.jpg	(from https://hcde-texas.org/)
11:57:56	42911/42911	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:54%20GMT	https://hcde-texas.org/teach-and-lead/principal-certification/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teach-and-lead/principal-certification/index.html	(from https://hcde-texas.org/)
11:57:57	56221/56221	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:54%20GMT	https://hcde-texas.org/teach-and-lead/superintendent-certification/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teach-and-lead/superintendent-certification/index.html	(from https://hcde-texas.org/)
11:58:00	36631/36631	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:57%20GMT	https://hcde-texas.org/teach-and-lead/leadership-development/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teach-and-lead/leadership-development/index.html	(from https://hcde-texas.org/)
11:58:00	58024/58024	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:57:57%20GMT	https://hcde-texas.org/teaching-and-learning-center/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teaching-and-learning-center/index.html	(from https://hcde-texas.org/)
11:58:04	54635/54635	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:58:01%20GMT	https://hcde-texas.org/teaching-and-learning-center/digital-learning/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teaching-and-learning-center/digital-learning/index.html	(from https://hcde-texas.org/)
11:58:04	39905/39905	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:58:01%20GMT	https://hcde-texas.org/teaching-and-learning-center/early-childhood/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teaching-and-learning-center/early-childhood/index.html	(from https://hcde-texas.org/)
11:58:07	19365/19365	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2007:01:37%20GMT	http://hcde-texas.org/media/uploads/2018/02/adulted.png	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/media/uploads/2018/02/adulted.png	(from https://hcde-texas.org/)
11:58:07	62606/62606	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:58:04%20GMT	https://hcde-texas.org/teaching-and-learning-center/ela/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teaching-and-learning-center/ela/index.html	(from https://hcde-texas.org/)
11:58:10	57590/57590	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Sep%202020%2016:58:08%20GMT	https://hcde-texas.org/teaching-and-learning-center/math/	C:/My%20Web%20Sites/HCDE2/hcde-texas.org/teaching-and-learning-center/math/index.html	(from https://hcde-texas.org/)
